Equity
413.350000
397.470000
395.480000
406.980000
394.440000
412.480000
417.080000
415.480000
420.480000
417.230000
412.640000
445.300000
445.030000
428.190000
429.560000
443.370000
430.610000
437.380000
434.310000
427.200000
448.440000
466.440000
475.670000
467.200000
491.270000
476.800000
465.880000
464.060000
459.980000
455.380000
444.010000
440.740000
436.620000
438.790000
448.420000
444.880000
421.850000
432.380000
424.100000
418.090000
419.030000
419.170000
422.550000
425.080000
439.720000
454.410000
435.940000
439.470000
429.680000
434.190000
431.900000
430.860000
423.760000
416.000000
424.810000
426.800000
432.550000
436.730000
442.860000
426.760000
420.060000
428.120000
429.770000
426.800000
408.760000
424.860000
422.920000
428.380000
430.470000
429.060000
435.160000
439.180000
442.410000
439.590000
431.690000
416.990000
427.930000
416.560000
413.040000
413.310000
423.640000
414.560000
408.370000
412.600000
422.050000
422.840000
417.970000
429.930000
407.390000
407.290000
417.200000
406.600000
422.660000
432.660000
425.300000
421.590000
447.570000
464.880000
466.660000
465.880000
442.040000
443.920000
448.250000
448.980000
446.850000
441.810000
428.140000
444.300000
447.390000
440.090000
444.580000
444.020000
429.290000
431.270000
434.760000
437.980000
431.080000
431.810000
430.270000
434.800000
426.780000
409.900000
435.410000
406.520000
415.800000
443.330000
422.600000
422.760000
438.440000
439.210000
433.350000
432.090000
419.460000
425.560000
419.770000
411.930000
408.000000
413.810000
396.920000
410.240000
409.450000
400.530000
416.990000
408.060000
404.620000
392.010000
407.230000
390.470000
406.890000
405.370000
392.300000
403.170000
395.580000
384.600000
386.020000
372.660000
382.730000
396.860000
388.620000
405.440000
387.380000
384.910000
379.960000
395.170000
379.290000
399.090000
384.170000
388.370000
391.360000
392.760000
392.630000
400.830000
408.450000
390.550000
393.800000
399.830000
409.030000
397.980000
393.410000
407.100000
399.100000
392.380000
400.650000
409.710000
398.130000
409.980000
403.340000
414.040000
420.670000
411.670000
406.090000
414.320000
409.350000
416.390000
407.320000
414.270000
406.460000
396.810000
396.870000
394.290000
387.090000
395.350000
383.650000
390.640000
388.860000
387.360000
416.030000
455.020000
446.580000
387.490000
391.310000
365.440000
409.250000
394.280000
416.030000
386.430000
386.390000
389.730000
403.800000
389.910000
394.170000
395.340000
415.590000
407.150000
416.010000
439.090000
431.950000
529.420000
540.010000
543.740000
566.750000
569.310000
556.560000
550.800000
565.740000
589.400000
571.680000
563.420000
614.490000
617.250000
611.640000
600.370000
598.030000
596.850000
591.410000
588.140000
584.550000
588.320000
589.520000
577.480000
571.880000
580.490000
579.500000
577.590000
577.530000
585.590000
593.280000
591.010000
593.060000
602.870000
591.220000
589.290000
581.890000
576.900000
576.780000
550.390000
555.790000
546.660000
529.620000
521.820000
529.530000
536.330000
532.830000
525.720000
528.380000
513.690000
561.140000
567.280000
555.450000
546.670000
543.580000
537.880000
546.530000
518.170000
514.380000
504.620000
498.710000
477.170000
490.870000
499.140000
506.190000
516.260000
513.710000
506.020000
514.510000
525.250000
528.580000
514.690000
506.910000
506.200000
502.070000
499.680000
493.850000
504.620000
489.920000
495.700000
517.620000
529.890000
535.630000
546.900000
597.590000
643.180000
657.810000
669.070000
650.070000
637.150000
641.260000
636.420000
632.380000
632.100000
656.630000
685.520000
684.230000
655.690000
643.030000
647.180000
633.500000
637.420000
633.490000
628.240000
620.450000
616.390000
610.980000
612.170000
625.790000
621.860000
627.660000
630.970000
626.770000
641.440000
650.280000
652.950000
643.350000
645.580000
648.940000
645.570000
660.840000
654.230000
666.890000
630.320000
625.960000
595.140000
612.610000
634.440000
639.570000
633.140000
654.330000
654.520000
634.560000
652.680000
668.100000
662.490000
902.220000
888.540000
904.420000
891.610000
866.660000
892.600000
896.590000
929.150000
919.030000
914.400000
894.970000
927.660000
901.240000
918.720000
1095.410000
1353.870000
1372.260000
1409.390000
1379.510000
1341.630000
1346.180000
1321.940000
1237.380000
1248.250000
1227.340000
1284.520000
1270.880000
1287.190000
1231.470000
1222.940000
1206.200000
1180.690000
1118.130000
1150.300000
1175.480000
1200.460000
1188.090000
1198.270000
1190.500000
1237.500000
1215.260000
1194.830000
1222.720000
1248.120000
1221.620000
1239.150000
1215.250000
1233.590000
1242.130000
1242.440000
1212.760000
1202.180000
1251.280000
1222.340000
1265.340000
1261.630000
1249.100000
1255.400000
1245.620000
1297.140000
1293.280000
1281.520000
1268.580000
1262.920000
1255.390000
1238.930000
1241.350000
1252.420000
1269.330000
1292.900000
1277.270000
1272.950000
1256.080000
1253.840000
1244.410000
1232.730000
1243.690000
1251.940000
1255.070000
1251.130000
1259.260000
1252.560000
1250.510000
1237.820000
1257.730000
1262.230000
1280.710000
1269.170000
1280.410000
1276.930000
1276.990000
1307.500000
1314.590000
1314.890000
1297.410000
1274.710000
1289.620000
1295.400000
1307.080000
1291.690000
1302.530000
1295.240000
1304.520000
1302.210000
1299.330000
1333.180000
1355.610000
1359.540000
1388.670000
1366.430000
1383.570000
1345.300000
1369.260000
1409.440000
1421.990000
1485.600000
1536.470000
1507.700000
1510.990000
1541.480000
1536.230000
1556.830000
1612.630000
1592.550000
1577.660000
1601.820000
1568.670000
1588.580000
1570.880000
1664.400000
1728.940000
1786.350000
1687.870000
1406.250000
1368.370000
1302.630000
1267.300000
1393.010000
1221.360000
1217.090000
1240.370000
1293.180000
1304.520000
1297.630000
1307.050000
1288.270000
1326.970000
1284.440000
1311.400000
1289.840000
1279.730000
1291.380000
1277.550000
1313.750000
1320.950000
1291.240000
1266.550000
1293.540000
1275.610000
1178.180000
1250.360000
1229.850000
1224.940000
1197.370000
1165.190000
1155.060000
1170.720000
1133.870000
1152.400000
1174.890000
1179.440000
1186.560000
1173.950000
1166.200000
1167.610000
1168.090000
1167.950000
1152.100000
1156.730000
1148.440000
1163.010000
1162.070000
1154.040000
1152.050000
1190.510000
1203.590000
1225.270000
1216.110000
1254.110000
1233.930000
1216.030000
1214.250000
1186.430000
1198.130000
1214.390000
1225.490000
1216.120000
1214.380000
1193.280000
1188.540000
1161.630000
1185.730000
1167.120000
1208.430000
1198.530000
1308.560000
1334.170000
1384.450000
1375.620000
1370.020000
1339.360000
1364.760000
1427.130000
1406.960000
1453.090000
1458.060000
1452.910000
1437.460000
1466.300000
1496.110000
1483.350000
1484.110000
1461.330000
1473.350000
1482.640000
1467.000000
1475.790000
1489.620000
1480.940000
1485.640000
1453.240000
1429.440000
1439.710000
1442.760000
1431.620000
1461.290000
1464.390000
1477.360000
1473.400000
1509.030000
1485.950000
1502.650000
1533.830000
1562.630000
1542.050000
1530.050000
1537.110000
1536.980000
1525.620000
1506.650000
1505.590000
1494.170000
1454.500000
1478.200000
1489.200000
1487.380000
1495.140000
1481.770000
1469.400000
1475.680000
1479.270000
1469.300000
1478.840000
1466.690000
1456.200000
1466.290000
1467.740000
1476.610000
1491.960000
1503.650000
1490.990000
1475.850000
1473.000000
1485.880000
1493.150000
1472.280000
1459.510000
1411.530000
1405.250000
1387.230000
1378.610000
1405.510000
1416.600000
1440.150000
1660.710000
1855.450000
1829.110000
1853.300000
1842.990000
1898.960000
1898.280000
1865.100000
1887.900000
1855.410000
1849.850000
1853.950000
1854.870000
1892.110000
1876.520000
1865.500000
1846.820000
1872.870000
1887.020000
1907.650000
1935.740000
1923.160000
1843.330000
1833.240000
1852.370000
1895.580000
1948.620000
1910.500000
1909.620000
1962.660000
2013.140000
2009.360000
2070.290000
2097.960000
2082.980000
2076.720000
2085.670000
2065.000000
2071.700000
2093.790000
2072.800000
2056.780000
2078.260000
2056.490000
2017.150000
2005.560000
1939.240000
1982.480000
2009.380000
2046.100000
2035.140000
2036.460000
2050.720000
2015.060000
2030.630000
2143.270000
2158.460000
2283.150000
2284.030000
2258.670000
2249.840000
2191.280000
2160.670000
2195.700000
2176.420000
2172.980000
2200.000000
2207.860000
2212.560000
2250.100000
2285.640000
2245.070000
2224.850000
2213.100000
2232.720000
2220.930000
2205.110000
2195.600000
2174.860000
2191.810000
2176.430000
2169.330000
2160.460000
2179.220000
2192.980000
2202.840000
2189.630000
2164.500000
2170.260000
2170.150000
2184.020000
2150.570000
2136.420000
2160.950000
2163.210000
2169.620000
2162.050000
2161.680000
2174.650000
2197.310000
2187.280000
2187.120000
2183.560000
2187.770000
2151.580000
2158.640000
2166.690000
2169.050000
2173.740000
2174.390000
2175.950000
2198.370000
2187.830000
2188.610000
2220.060000
2215.320000
2213.550000
2189.950000
2194.600000
2200.950000
2233.170000
2216.840000
2195.960000
2189.770000
2181.700000
2191.860000
2196.540000
2196.860000
2188.170000
2197.740000
2199.630000
2213.630000
2209.150000
2196.960000
2190.320000
2175.210000
2179.750000
2174.290000
2186.680000
2188.870000
2190.330000
2185.710000
2196.330000
2176.990000
2180.480000
2166.280000
2174.700000
2165.580000
2172.430000
2175.730000
2169.860000
2163.000000
2183.380000
2188.970000
2207.820000
2213.830000
2220.560000
2192.930000
2180.580000
2183.360000
2191.110000
2173.660000
2156.120000
2163.860000
2157.590000
2168.390000
2163.920000
2179.220000
2175.230000
2172.200000
2173.110000
2175.780000
2185.060000
2214.860000
2234.230000
2203.380000
2208.830000
2193.170000
2191.950000
2189.100000
2183.620000
2181.800000
2179.790000
2164.090000
2180.060000
2189.800000
2195.490000
2189.450000
2194.870000
2194.340000
2186.940000
2196.440000
2197.500000
2184.250000
2134.710000
2157.640000
2140.920000
2154.430000
2151.360000
2143.710000
2149.210000
2152.980000
2160.180000
2165.700000
2155.390000
2150.270000
2154.160000
2167.710000
2163.950000
2168.080000
2162.390000
2151.920000
2154.090000
2158.580000
2147.480000
2141.290000
2151.850000
2157.200000
2149.100000
2144.490000
2154.700000
2143.030000
2145.700000
2160.040000
2143.690000
2156.650000
2146.740000
2151.560000
2125.960000
2180.130000
2173.480000
2159.990000
2159.600000
2142.430000
2166.990000
2167.590000
2164.200000
2169.970000
2172.780000
2178.880000
2171.540000
2183.140000
2160.280000
2159.970000
2159.890000
2193.540000
2183.330000
2207.720000
2175.060000
2220.250000
2206.350000
2192.370000
2151.590000
2161.790000
2212.210000
2191.070000
2188.620000
2177.840000
2198.980000
2195.200000
2199.070000
2176.640000
2167.340000
2150.910000
2137.110000
2188.650000
2175.770000
2202.930000
2179.370000
2173.060000
2146.320000
2141.160000
2147.180000
2149.770000
2139.640000
2153.220000
2154.630000
2137.720000
2147.960000
2149.880000
2121.480000
2125.690000
2116.390000
2142.370000
2138.610000
2143.900000
2125.790000
2116.270000
2103.420000
2117.060000
2106.180000
2115.840000
2108.590000
2106.090000
2092.830000
2093.100000
2093.350000
2109.490000
2115.750000
2109.160000
2126.380000
2131.250000
2130.260000
2131.340000
2117.160000
2115.840000
2137.480000
2142.170000
2150.660000
2172.790000
2150.890000
2137.980000
2126.920000
2136.970000
2130.340000
2157.390000
2191.760000
2173.210000
2218.510000
2243.880000
2224.980000
2224.550000
2276.090000
2294.760000
2261.050000
2248.600000
2236.680000
2267.270000
2315.400000
2307.300000
2317.330000
2303.010000
2305.100000
2287.570000
2289.580000
2267.830000
2261.130000
2256.830000
2225.100000
2246.010000
2270.520000
2265.450000
2299.680000
2462.120000
2444.020000
2478.500000
2437.590000
2419.940000
2421.960000
2449.560000
2407.110000
2392.340000
2398.830000
2404.560000
2369.570000
2317.250000
2280.610000
2294.990000
2281.740000
2081.180000
2139.790000
2154.200000
2150.280000
2184.240000
2133.600000
2142.200000
2108.230000
2165.260000
2147.650000
2143.400000
2118.770000
2121.090000
2141.400000
2155.320000
2129.960000
2150.580000
2193.130000
2162.330000
2159.820000
2138.490000
2158.450000
2149.850000
2141.170000
2164.430000
2180.560000
2187.720000
2182.040000
2182.330000
2167.450000
2156.080000
2161.380000
2137.270000
2133.880000
2152.140000
2174.420000
2175.990000
2169.870000
2183.450000
2159.810000
2186.340000
2172.850000
2170.240000
2167.330000
2175.240000
2151.240000
2151.090000
2154.810000
2155.800000
2257.550000
2296.560000
2334.120000
2317.270000
2274.450000
2237.570000
2156.410000
2176.730000
2190.020000
2167.180000
2168.710000
2161.830000
2171.450000
2160.550000
2165.050000
2190.950000
2191.380000
2223.320000
2232.490000
2248.910000
2255.920000
2247.910000
2279.980000
2243.950000
2214.920000
2195.370000
2209.950000
2231.000000
2232.810000
2256.200000
2234.480000
2233.400000
2224.860000
2252.910000
2269.630000
2252.420000
2251.180000
2227.080000
2240.580000
2218.750000
2196.690000
2210.830000
2201.750000
2206.720000
2222.670000
2228.850000
2222.080000
2217.220000
2205.870000
2180.240000
2169.080000
2185.280000
2192.720000
2163.940000
2161.740000
2157.580000
2149.870000
2164.500000
2176.120000
2191.790000
2189.110000
2192.880000
2194.060000
2196.800000
2193.420000
2197.920000
2190.790000
2185.380000
2171.800000
2173.210000
2164.450000
2201.460000
2219.700000
2225.990000
2213.210000
2222.570000
2224.340000
2218.790000
2234.170000
2222.200000
2217.310000
2219.820000
2216.250000
2222.480000
2234.090000
2208.710000
2202.960000
2205.010000
2189.650000
2203.520000
2186.260000
2192.630000
2203.190000
2202.790000
2218.850000
2227.400000
2302.840000
2270.530000
2271.560000
2245.630000
2238.050000
2251.880000
2265.760000
2285.040000
2318.340000
2296.260000
2297.180000
2296.520000
2283.660000
2282.840000
2294.030000
2310.330000
2310.030000
2301.120000
2319.960000
2315.420000
2342.980000
2340.880000
2345.850000
2330.230000
2317.720000
2309.440000
2306.810000
2328.360000
2306.110000
2318.110000
2330.420000
2326.770000
2334.300000
2292.500000
2318.340000
2299.800000
2274.510000
2276.490000
2268.970000
2276.250000
2242.330000
2249.550000
2264.230000
2261.870000
2281.160000
2270.950000
2265.270000
2253.470000
2245.710000
2243.440000
2252.250000
2260.170000
2246.380000
2259.140000
2246.410000
2255.590000
2262.230000
2268.180000
2271.920000
2268.760000
2275.800000
2275.820000
2300.260000
2285.440000
2291.090000
2289.360000
2288.390000
2273.410000
2272.310000
2281.550000
2261.710000
2272.060000
2262.160000
2267.410000
2261.310000
2240.790000
2251.520000
2263.420000
2259.500000
2272.170000
2276.110000
2270.560000
2283.650000
2264.470000
2264.380000
2263.340000
2276.020000
2283.470000
2283.940000
2295.550000
2299.400000
2322.110000
2319.140000
2341.430000
2335.970000
2409.240000
2424.150000
2402.190000
2414.470000
2441.720000
2462.640000
2466.200000
2452.160000
2435.200000
2437.100000
2452.570000
2477.110000
2493.850000
2507.220000
2495.560000
2501.310000
2482.370000
2483.170000
2450.540000
2446.780000
2455.500000
2437.050000
2438.790000
2311.550000
2339.170000
2317.760000
2312.750000
2281.720000
2298.050000
2302.710000
2270.700000
2294.640000
2310.090000
2300.770000
2287.710000
2290.260000
2274.880000
2277.750000
2300.150000
2301.090000
2309.060000
2317.680000
2316.140000
2299.000000
2297.920000
2299.980000
2310.060000
2297.840000
2297.820000
2251.150000
2220.180000
2252.640000
2265.990000
2270.950000
2278.940000
2277.000000
2270.920000
2262.050000
2267.370000
2269.610000
2274.100000
2277.330000
2282.440000
2284.480000
2254.310000
2258.440000
2257.460000
2248.460000
2258.640000
2251.170000
2262.020000
2269.540000
2261.900000
2263.570000
2261.490000
2271.230000
2257.820000
2261.730000
2245.340000
2239.890000
2246.270000
2242.780000
2251.490000
2249.960000
2253.390000
2255.160000
2257.900000
2236.770000
2243.780000
2226.790000
2233.940000
2262.520000
2209.420000
2257.420000
2272.560000
2297.200000
2300.610000
2309.430000
2285.770000
2260.330000
2225.460000
2267.020000
2266.760000
2269.800000
2266.020000
2271.690000
2263.460000
2260.500000
2267.270000
2257.330000
2262.780000
2253.310000
2266.640000
2262.690000
2252.430000
2247.920000
2250.730000
2254.390000
2270.030000
2274.950000
2286.280000
2286.930000
2295.870000
2296.520000
2286.450000
2286.780000
2310.320000
2310.970000
2320.010000
2306.260000
2311.890000
2306.530000
2318.450000
2320.680000
2300.460000
2287.520000
2295.900000
2293.260000
2293.470000
2284.390000
2281.780000
2285.130000
2282.280000
2277.950000
2279.860000
2271.040000
2261.310000
2264.190000
2261.540000
2258.530000
2269.150000
2258.920000
2269.760000
2270.830000
2278.590000
2285.100000
2284.760000
2276.080000
2287.790000
2279.680000
2283.830000
2282.910000
2282.490000
2264.340000
2257.210000
2250.920000
2263.260000
2263.250000
2270.210000
2271.290000
2257.180000
2259.440000
2264.000000
2268.560000
2264.440000
2265.950000
2268.250000
2270.390000
2273.030000
2265.450000
2268.890000
2274.770000
2267.570000
2276.020000
2276.740000
2277.930000
2275.180000
2271.040000
2276.840000
2280.880000
2279.150000
2275.410000
2275.590000
2266.770000
2265.750000
2262.660000
2267.410000
2262.830000
2270.690000
2266.020000
2262.420000
2263.030000
2260.130000
2266.560000
2266.390000
2257.510000
2260.610000
2265.010000
2263.180000
2256.820000
2266.190000
2258.400000
2260.310000
2258.050000
2253.310000
2255.370000
2255.530000
2254.960000
2256.950000
2260.680000
2247.300000
2238.430000
2238.120000
2235.710000
2242.460000
2240.310000
2251.370000
2241.610000
2257.240000
2250.580000
2247.020000
2250.660000
2260.090000
2258.410000
2261.080000
2263.770000
2258.720000
2259.470000
2257.090000
2247.130000
2243.200000
2241.750000
2247.980000
2250.840000
2249.740000
2246.600000
2242.140000
2242.830000
2254.980000
2248.820000
2254.350000
2248.030000
2245.190000
2239.460000
2246.460000
2251.670000
2243.210000
2241.320000
2242.550000
2244.950000
2249.030000
2249.230000
2243.960000
2242.890000
2240.150000
2240.980000
2240.090000
2242.760000
2243.980000
2238.700000
2243.850000
2245.340000
2246.650000
2245.910000
2246.850000
2246.050000
2246.710000
2249.690000
2251.880000
2251.980000
2248.790000
2252.950000
2252.530000
2254.020000
2264.910000
2259.670000
2264.570000
2263.260000
2270.610000
2242.520000
2243.960000
2242.660000
2273.690000
2278.110000
2267.730000
2260.470000
2269.720000
2255.240000
2254.920000
2262.140000
2264.240000
2274.850000
2280.260000
2275.300000
2278.200000
2291.730000
2310.660000
2322.650000
2314.300000
2277.130000
2295.220000
2299.540000
2301.910000
2302.560000
2297.330000
2268.990000
2247.500000
2240.320000
2237.120000
2248.300000
2248.950000
2249.370000
2248.370000
2258.300000
2246.570000
2239.090000
2245.560000
2245.140000
2239.050000
2239.720000
2232.450000
2233.430000
2240.920000
2252.020000
2259.460000
2285.830000
2269.700000
2285.350000
2279.450000
2279.790000
2277.110000
2289.850000
2299.940000
2270.730000
2270.630000
2272.810000
2279.350000
2259.200000
2259.960000
2248.960000
2256.470000
2260.800000
2259.860000
2249.540000
2246.050000
2249.260000
2242.470000
2239.310000
2229.710000
2231.790000
2234.630000
2235.010000
2235.740000
2241.310000
2244.430000
2228.640000
2238.830000
2242.500000
2250.080000
2243.310000
2245.630000
2263.060000
2261.130000
2259.700000
2256.190000
2255.300000
2255.840000
2254.590000
2241.090000
2249.370000
2232.940000
2233.790000
2238.330000
2239.640000
2227.450000
2228.560000
2228.820000
2214.190000
2201.190000
2205.170000
2220.500000
2227.020000
2233.060000
2235.130000
2225.720000
2228.260000
2230.290000
2230.990000
2221.130000
2221.330000
2216.330000
2215.230000
2222.610000
2238.410000
2247.800000
2236.660000
2238.460000
2238.880000
2233.610000
2238.240000
2243.700000
2241.540000
2230.090000
2229.040000
2240.050000
2234.990000
2234.070000
2234.360000
2245.630000
2256.570000
2272.580000
2315.050000
2353.540000
2307.350000
2275.320000
2266.050000
2278.370000
2266.040000
2249.760000
2261.260000
2281.600000
2282.120000
2277.460000
2275.850000
2256.330000
2265.270000
2263.060000
2272.170000
2272.220000
2267.470000
2267.320000
2286.920000
2282.620000
2273.390000
2271.150000
2267.770000
2264.600000
2265.130000
2273.150000
2285.660000
2276.050000
2278.970000
2260.360000
2264.850000
2246.110000
2265.960000
2260.470000
2244.880000
2249.580000
2256.160000
2262.330000
2272.610000
2263.840000
2259.230000
2250.210000
2254.910000
2251.900000
2225.390000
2224.630000
2228.060000
2230.280000
2219.010000
2222.450000
2237.240000
2220.880000
2215.890000
2230.160000
2229.440000
2232.750000
2235.720000
2269.820000
2276.990000
2265.610000
2223.670000
2236.400000
2249.460000
2269.810000
2261.680000
2262.030000
2272.040000
2270.300000
2296.970000
2385.240000
2369.540000
2379.180000
2386.410000
2403.650000
2412.780000
2413.470000
2393.190000
2367.190000
2358.490000
2353.640000
2360.470000
2379.660000
2382.780000
2392.920000
2386.610000
2382.690000
2345.690000
2344.450000
2351.460000
2351.610000
2358.280000
2340.670000
2333.830000
2353.690000
2342.880000
2350.920000
2345.980000
2328.690000
2363.010000
2375.280000
2327.360000
2349.240000
2353.690000
2358.820000
2361.430000
2354.150000
2365.430000
2459.230000
2418.430000
2402.380000
2398.590000
2385.510000
2385.100000
2377.360000
2388.800000
2393.270000
2405.310000
2448.830000
2446.260000
2443.240000
2433.180000
2436.790000
2436.600000
2410.420000
2403.040000
2403.060000
2402.080000
2406.330000
2406.440000
2408.480000
2405.590000
2412.360000
2407.880000
2392.370000
2390.240000
2374.990000
2390.200000
2396.600000
2383.910000
2382.280000
2380.120000
2369.820000
2370.260000
2376.440000
2380.150000
2388.670000
2393.550000
2399.940000
2399.750000
2393.400000
2397.220000
2390.530000
2389.020000
2453.670000
2467.810000
2478.550000
2384.290000
2353.250000
2399.180000
2388.830000
2351.270000
2357.720000
2369.470000
2374.300000
2350.960000
2345.970000
2337.250000
2331.990000
2336.470000
2347.210000
2344.780000
2349.640000
2368.680000
2368.340000
2381.780000
2384.910000
2371.220000
2379.910000
2381.700000
2397.160000
2439.300000
2488.370000
2449.820000
2474.700000
2486.700000
2470.500000
2459.670000
2434.200000
2428.860000
2435.040000
2430.390000
2423.650000
2421.270000
2400.020000
2394.510000
2408.320000
2419.340000
2414.650000
2429.170000
2446.400000
2477.850000
2433.150000
2436.770000
2440.690000
2419.180000
2430.340000
2419.370000
2424.180000
2415.910000
2410.240000
2405.470000
2412.180000
2418.030000
2412.850000
2401.110000
2404.230000
2414.520000
2410.150000
2413.210000
2432.180000
2440.210000
2429.350000
2421.330000
2419.730000
2439.640000
2450.650000
2446.820000
2413.190000
2392.120000
2401.150000
2386.110000
2389.350000
2391.700000
2384.110000
2372.920000
2364.750000
2378.550000
2378.500000
2379.000000
2373.050000
2380.760000
2372.810000
2360.830000
2357.700000
2357.200000
2378.920000
2353.540000
2343.580000
2357.820000
2382.710000
2366.230000
2385.290000
2369.440000
2368.380000
2353.300000
2351.940000
2374.130000
2377.560000
2368.760000
2361.620000
2356.860000
2353.250000
2353.170000
2348.500000
2357.200000
2361.830000
2370.430000
2373.510000
2348.100000
2347.840000
2349.100000
2346.120000
2336.250000
2323.320000
2335.940000
2340.580000
2338.700000
2344.070000
2336.240000
2345.940000
2352.630000
2355.530000
2356.260000
2377.950000
2370.310000
2381.180000
2370.170000
2363.010000
2375.360000
2375.810000
2366.220000
2363.520000
2359.100000
2346.910000
2345.330000
2346.030000
2337.320000
2353.520000
2340.760000
2340.360000
2335.440000
2338.460000
2335.780000
2334.940000
2338.990000
2342.360000
2350.490000
2337.910000
2333.430000
2332.230000
2373.370000
2365.510000
2370.180000
2378.700000
2382.820000
2388.060000
2462.570000
2440.580000
2452.830000
2444.940000
2444.830000
2433.990000
2427.520000
2418.880000
2402.990000
2408.450000
2410.550000
2418.140000
2413.280000
2424.410000
2439.050000
2437.170000
2417.190000
2421.860000
2431.490000
2440.850000
2444.920000
2431.700000
2433.180000
2433.950000
2445.740000
2455.510000
2461.880000
2452.250000
2451.100000
2448.490000
2514.360000
2477.650000
2424.690000
2369.380000
2372.500000
2392.540000
2407.100000
2402.940000
2381.900000
2402.850000
2394.620000
2397.830000
2394.640000
2395.360000
2400.560000
2378.210000
2361.990000
2371.880000
2365.910000
2370.990000
2402.390000
2382.980000
2389.750000
2384.380000
2359.070000
2321.840000
2321.290000
2326.050000
2299.880000
2303.360000
2298.800000
2303.410000
2298.090000
2308.700000
2310.300000
2330.380000
2322.300000
2306.470000
2307.850000
2309.030000
2295.140000
2283.830000
2281.580000
2285.760000
2283.060000
2282.580000
2283.340000
2287.850000
2290.760000
2285.580000
2280.230000
2269.520000
2267.280000
2263.860000
